"","FIPS","lname","votes","totalvotes","state","county","pct"
"2174","22015","Trump",38074,53736,"louisiana","bossier",0.708538037814501
"2175","22017","Trump",48021,103131,"louisiana","caddo",0.465631090554731
"2178","22019","Trump",55066,81048,"louisiana","calcasieu",0.67942453854506
"2180","22021","Trump",3976,4721,"louisiana","caldwell",0.84219445032832
"2182","22023","Trump",3671,3995,"louisiana","cameron",0.918898623279099
"2184","22025","Trump",3541,4810,"louisiana","catahoula",0.736174636174636
"2186","22027","Trump",3770,6501,"louisiana","claiborne",0.579910782956468
"2188","22029","Trump",5550,8727,"louisiana","concordia",0.635957373667927
"2189","22031","Trump",9112,14569,"louisiana","de soto",0.625437572928822
"2192","22033","Trump",88420,203997,"louisiana","east baton rouge",0.433437746633529
"2193","22035","Trump",1080,2980,"louisiana","east carroll",0.36241610738255
"2196","22037","Trump",6064,10344,"louisiana","east feliciana",0.586233565351895
"2197","22039","Trump",11053,15211,"louisiana","evangeline",0.726645190980212
"2199","22041","Trump",6970,9628,"louisiana","franklin",0.723930203572912
"2201","22043","Trump",8117,9274,"louisiana","grant",0.875242613758896
"2203","22045","Trump",21251,32278,"louisiana","iberia",0.658374124790879
"2205","22047","Trump",7893,16407,"louisiana","iberville",0.481075150850247
"2207","22049","Trump",5394,7537,"louisiana","jackson",0.715669364468622
"2210","22051","Trump",105949,190426,"louisiana","jefferson",0.556378855828511
"2211","22053","Trump",11423,14631,"louisiana","jefferson davis",0.780739525664685
"2213","22055","Trump",72519,112204,"louisiana","lafayette",0.646313856903497
"2216","22057","Trump",36024,44696,"louisiana","lafourche",0.805978163594058
"2217","22059","Trump",6378,7016,"louisiana","la salle",0.909064994298746
"2220","22061","Trump",11311,18870,"louisiana","lincoln",0.599417064122946
"2222","22063","Trump",54877,64126,"louisiana","livingston",0.855768331098151
"2223","22065","Trump",1930,4584,"louisiana","madison",0.421029668411867
"2226","22067","Trump",6510,11456,"louisiana","morehouse",0.568261173184358
"2228","22069","Trump",9358,16254,"louisiana","natchitoches",0.57573520364218
"2230","22071","Trump",26664,174518,"louisiana","orleans",0.15278653204827
"2232","22073","Trump",42255,68168,"louisiana","ouachita",0.619865626100223
"2233","22075","Trump",7412,10826,"louisiana","plaquemines",0.684648069462405
"2235","22077","Trump",7503,12186,"louisiana","pointe coupee",0.615706548498277
"2237","22079","Trump",38347,57822,"louisiana","rapides",0.663190481131749
"2240","22081","Trump",2413,4057,"louisiana","red river",0.594774463889574
"2241","22083","Trump",6607,9832,"louisiana","richland",0.671989422294548
"2243","22085","Trump",8776,10507,"louisiana","sabine",0.835252688683735
"2245","22087","Trump",11179,17330,"louisiana","st bernard",0.645066358915176
"2248","22089","Trump",18233,28033,"louisiana","st charles",0.650412014411586
"2249","22091","Trump",2714,6060,"louisiana","st helena",0.447854785478548
"2251","22093","Trump",5954,12464,"louisiana","st james",0.477695763799743
"2253","22095","Trump",7538,21120,"louisiana","st john the baptist",0.356912878787879
"2255","22097","Trump",23171,40543,"louisiana","st landry",0.571516661322546
"2257","22099","Trump",18203,26642,"louisiana","st martin:north",0.683244501163576
"2258","22099","Trump",18203,26642,"louisiana","st martin:south",0.683244501163576
"2261","22101","Trump",14811,22866,"louisiana","st mary",0.647730254526371
"2264","22103","Trump",99666,137412,"louisiana","st tammany",0.725307833376998
"2265","22105","Trump",37806,56693,"louisiana","tangipahoa",0.666854814527367
"2267","22107","Trump",1197,2526,"louisiana","tensas",0.473871733966746
"2270","22109","Trump",34339,45537,"louisiana","terrebonne",0.754090080593803
"2272","22111","Trump",8407,11061,"louisiana","union",0.760057860952898
"2274","22113","Trump",21930,26939,"louisiana","vermilion",0.814061397973199
"2276","22115","Trump",14107,17005,"louisiana","vernon",0.829579535430756
"2278","22117","Trump",13307,19277,"louisiana","washington",0.690304507962857
"2280","22119","Trump",11830,18002,"louisiana","webster",0.657149205643817
"2281","22121","Trump",7684,13884,"louisiana","west baton rouge",0.553442811869778
"2283","22123","Trump",4317,5027,"louisiana","west carroll",0.858762681519793
"2285","22125","Trump",3863,6161,"louisiana","west feliciana",0.627008602499594
"2288","22127","Trump",4619,6162,"louisiana","winn",0.749594287568971
"2289","23001","Trump",29259,56827,"maine","androscoggin",0.514878490858219
"2292","23003","Trump",19622,32940,"maine","aroostook",0.595689131754706
"2293","23005","Trump",59491,188054,"maine","cumberland",0.316350622693482
"2295","23007","Trump",7324,14385,"maine","franklin",0.5091414668057
"2297","23009","Trump",13662,32074,"maine","hancock",0.425952484878718
"2299","23011","Trump",34606,69347,"maine","kennebec",0.499026634173072
"2301","23013","Trump",9870,24668,"maine","knox",0.40011350737798
"2303","23015","Trump",9723,21530,"maine","lincoln",0.451602415234556
"2305","23017","Trump",16860,30887,"maine","oxford",0.545860718101467
"2307","23019","Trump",40132,75459,"maine","penobscot",0.531838481824567
"2310","23021","Trump",5703,8976,"maine","piscataquis",0.635360962566845
"2311","23023","Trump",9755,23286,"maine","sagadahoc",0.418921240230181
"2314","23025","Trump",13915,22886,"maine","somerset",0.608013632788604
"2316","23027","Trump",10824,22769,"maine","waldo",0.475383196451315
"2317","23029","Trump",7104,11756,"maine","washington",0.604287172507656
"2320","23031","Trump",54099,126462,"maine","york",0.427788584713194
"2322","24001","Trump",20886,30044,"maryland","allegany",0.695180402076954
"2324","24003","Trump",127821,300644,"maryland","anne arundel",0.425157328933889
"2326","24005","Trump",139229,376088,"maryland","baltimore",0.370203250303121
"2328","24009","Trump",25346,47933,"maryland","calvert",0.528779755074792
"2329","24011","Trump",10283,15378,"maryland","caroline",0.6686825334894
"2331","24013","Trump",60218,96674,"maryland","carroll",0.622897573287544
"2334","24015","Trump",29439,46248,"maryland","cecil",0.636546445251687
"2335","24017","Trump",25579,87750,"maryland","charles",0.291498575498575
"2337","24019","Trump",8764,15621,"maryland","dorchester",0.561039626144293
"2340","24021","Trump",63101,139655,"maryland","frederick",0.451834878808492
"2342","24023","Trump",12002,15283,"maryland","garrett",0.7853170189099
"2343","24025","Trump",80930,144025,"maryland","harford",0.561916333969797
"2346","24027","Trump",48390,177823,"maryland","howard",0.272124528323108
"2347","24029","Trump",5195,10524,"maryland","kent",0.493633599391866
"2349","24031","Trump",94335,479656,"maryland","montgomery",0.19667219840886
"2351","24033","Trump",36006,406218,"maryland","prince georges",0.0886371357251525
"2353","24035","Trump",18741,29450,"maryland","queen annes",0.636366723259762
"2355","24037","Trump",30826,53964,"maryland","st marys",0.571232673634275
"2358","24039","Trump",5739,9980,"maryland","somerset",0.575050100200401
"2359","24041","Trump",10946,22008,"maryland","talbot",0.497364594692839
"2361","24043","Trump",40221,66265,"maryland","washington",0.606972006338188
"2363","24045","Trump",22944,44998,"maryland","wicomico",0.509889328414596
"2366","24047","Trump",18571,31131,"maryland","worcester",0.596543638174167
"2368","24510","Trump",25169,230727,"maryland","baltimore city",0.109085629336835
"2370","25001","Trump",54759,145376,"massachusetts","barnstable",0.376671527624917
"2372","25003","Trump",17713,68577,"massachusetts","berkshire",0.258293596978579
"2374","25005","Trump",118085,268148,"massachusetts","bristol",0.440372480868774
"2375","25007","Trump",2588,12351,"massachusetts","dukes",0.209537689255931
"2378","25009","Trump",142822,405154,"massachusetts","essex",0.352512871648805
"2379","25011","Trump",10875,39923,"massachusetts","franklin",0.272399368784911
"2382","25013","Trump",85879,209864,"massachusetts","hampden",0.409212632943239
"2384","25015","Trump",21807,83362,"massachusetts","hampshire",0.261594011659989
"2385","25017","Trump",223374,822744,"massachusetts","middlesex",0.271498789416878
"2388","25019","Trump",1912,7146,"massachusetts","nantucket",0.267562272600056
"2389","25021","Trump",123839,392217,"massachusetts","norfolk",0.315741031112879
"2391","25023","Trump",120192,291539,"massachusetts","plymouth",0.412267312435043
"2393","25025","Trump",55699,308360,"massachusetts","suffolk",0.180629783370087
"2396","25027","Trump",169758,413715,"massachusetts","worcester",0.410325949022878
"2397","26001","Trump",4848,6990,"michigan","alcona",0.693562231759657
"2399","26003","Trump",3014,5067,"michigan","alger",0.594829287546872
"2402","26005","Trump",41381,65828,"michigan","allegan",0.628623078325333
"2403","26007","Trump",10686,16686,"michigan","alpena",0.640417116145272
"2406","26009","Trump",9783,17072,"michigan","antrim",0.573043580131209
"2407","26011","Trump",5928,8702,"michigan","arenac",0.681222707423581
"2409","26013","Trump",2512,3990,"michigan","baraga",0.629573934837093
"2411","26015","Trump",23473,35277,"michigan","barry",0.665391047991609
"2413","26017","Trump",33347,60000,"michigan","bay",0.555783333333333
"2416","26019","Trump",6601,12081,"michigan","benzie",0.546395165963083
"2418","26021","Trump",43519,80957,"michigan","berrien",0.537556974690268
"2420","26023","Trump",14067,20228,"michigan","branch",0.695422187067431
"2421","26025","Trump",35900,64317,"michigan","calhoun",0.558172800348275
"2424","26027","Trump",16686,25808,"michigan","cass",0.646543707377557
"2425","26029","Trump",9841,16780,"michigan","charlevoix",0.586471990464839
"2428","26031","Trump",10186,15623,"michigan","cheboygan",0.651987454394163
"2430","26033","Trump",10682,17333,"michigan","chippewa",0.616281082328506
"2432","26035","Trump",10860,16060,"michigan","clare",0.676214196762142
"2433","26037","Trump",25098,47066,"michigan","clinton",0.533251179195173
"2436","26039","Trump",5087,7759,"michigan","crawford",0.655625724964557
"2437","26041","Trump",13206,20811,"michigan","delta",0.634568257171688
"2440","26043","Trump",9617,14361,"michigan","dickinson",0.669660887124852
"2442","26045","Trump",31797,63094,"michigan","eaton",0.503962341902558
"2444","26047","Trump",12135,21797,"michigan","emmet",0.556727990090379
"2445","26049","Trump",99199,219281,"michigan","genesee",0.452383015400331
"2448","26051","Trump",9893,14417,"michigan","gladwin",0.686203787195672
"2450","26053","Trump",4600,8173,"michigan","gogebic",0.562828826624251
"2452","26055","Trump",30502,59185,"michigan","grand traverse",0.51536706935879
"2453","26057","Trump",12102,18795,"michigan","gratiot",0.6438946528332
"2455","26059","Trump",17037,22920,"michigan","hillsdale",0.743324607329843
"2458","26061","Trump",10380,18135,"michigan","houghton",0.572373862696443
"2459","26063","Trump",11949,17298,"michigan","huron",0.69077349982657
"2461","26065","Trump",47640,141861,"michigan","ingham",0.335821684606763
"2464","26067","Trump",20657,31558,"michigan","ionia",0.654572533113632
"2466","26069","Trump",9760,15131,"michigan","iosco",0.645033375190007
"2467","26071","Trump",4216,6709,"michigan","iron",0.628409599046058
"2470","26073","Trump",14815,28887,"michigan","isabella",0.512860456260602
"2472","26075","Trump",47381,79385,"michigan","jackson",0.596850790451597
"2474","26077","Trump",56823,140509,"michigan","kalamazoo",0.404408258545716
"2476","26079","Trump",7436,10439,"michigan","kalkaska",0.712328767123288
"2477","26081","Trump",165741,353656,"michigan","kent",0.46865032687131
"2479","26083","Trump",862,1534,"michigan","keweenaw",0.561929595827901
"2481","26085","Trump",3946,6234,"michigan","lake",0.632980429900545
"2484","26087","Trump",35480,51848,"michigan","lapeer",0.684307977164018
"2485","26089","Trump",7915,16708,"michigan","leelanau",0.473725161599234
"2487","26091","Trump",31539,52455,"michigan","lenawee",0.601258221332571
"2490","26093","Trump",76982,125202,"michigan","livingston",0.614862382390058
"2491","26095","Trump",2109,2951,"michigan","luce",0.714672992206032
"2493","26097","Trump",4304,6936,"michigan","mackinac",0.620530565167243
"2495","26099","Trump",264535,490096,"michigan","macomb",0.539761597727792
"2498","26101","Trump",8321,14428,"michigan","manistee",0.576725810923205
"2500","26103","Trump",16288,36753,"michigan","marquette",0.443174706826654
"2501","26105","Trump",10207,17009,"michigan","mason",0.600094067846434
"2504","26107","Trump",13265,20638,"michigan","mecosta",0.642746390154085
"2505","26109","Trump",8120,12434,"michigan","menominee",0.653048093935982
"2507","26111","Trump",27675,48168,"michigan","midland",0.574551569506726
"2510","26113","Trump",6648,8615,"michigan","missaukee",0.771677307022635
"2512","26115","Trump",52710,85685,"michigan","monroe",0.615160179728074
"2513","26117","Trump",21815,31518,"michigan","montcalm",0.692144171584491
"2516","26119","Trump",4171,5799,"michigan","montmorency",0.719261941714089
"2517","26121","Trump",44544,90052,"michigan","muskegon",0.494647536978635
"2519","26123","Trump",18864,26738,"michigan","newaygo",0.705512753384696
"2521","26125","Trump",325916,759898,"michigan","oakland",0.428894404248991
"2523","26127","Trump",8892,13836,"michigan","oceana",0.642671292281006
"2526","26129","Trump",8253,11728,"michigan","ogemaw",0.703700545702592
"2527","26131","Trump",2358,3749,"michigan","ontonagon",0.628967724726594
"2529","26133","Trump",8928,12142,"michigan","osceola",0.73529896227969
"2531","26135","Trump",3466,4808,"michigan","oscoda",0.720881863560732
"2533","26137","Trump",9779,14522,"michigan","otsego",0.673392094752789
"2536","26139","Trump",100913,165618,"michigan","ottawa",0.609311789781304
"2537","26141","Trump",5343,8255,"michigan","presque isle",0.647244094488189
"2540","26143","Trump",9670,14836,"michigan","roscommon",0.651792936101375
"2542","26145","Trump",50785,101873,"michigan","saginaw",0.498512854240083
"2544","26147","Trump",59186,90549,"michigan","st clair",0.653635048426819
"2545","26149","Trump",18128,27390,"michigan","st joseph",0.661847389558233
"2548","26151","Trump",16194,22160,"michigan","sanilac",0.730776173285199
"2550","26153","Trump",3090,4679,"michigan","schoolcraft",0.660397520837786
"2551","26155","Trump",23154,38525,"michigan","shiawassee",0.601012329656067
"2554","26157","Trump",20310,29023,"michigan","tuscola",0.699789821865417
"2556","26159","Trump",21591,38394,"michigan","van buren",0.56235349273324
"2558","26161","Trump",56241,213371,"michigan","washtenaw",0.263583148600325
"2559","26163","Trump",264553,861723,"michigan","wayne",0.307004687121035
"2561","26165","Trump",12102,17940,"michigan","wexford",0.674581939799331
"2564","27001","Trump",6258,9865,"minnesota","aitkin",0.634363912823112
"2565","27003","Trump",104903,205795,"minnesota","anoka",0.509745134721446
"2568","27005","Trump",12452,19044,"minnesota","becker",0.653854232304138
"2569","27007","Trump",12188,23614,"minnesota","beltrami",0.516134496485136
"2571","27009","Trump",14382,21663,"minnesota","benton",0.663896967179061
"2573","27011","Trump",1862,2914,"minnesota","big stone",0.638984214138641
"2576","27013","Trump",16731,35061,"minnesota","blue earth",0.477196885428254
"2577","27015","Trump",9550,14300,"minnesota","brown",0.667832167832168
"2580","27017","Trump",9787,19881,"minnesota","carlton",0.492279060409436
"2582","27019","Trump",34012,64782,"minnesota","carver",0.525022382760643
"2583","27021","Trump",11621,17963,"minnesota","cass",0.646940934142404
"2585","27023","Trump",4250,6476,"minnesota","chippewa",0.656269302038295
"2588","27025","Trump",21915,33718,"minnesota","chisago",0.649949581825731
"2589","27027","Trump",15031,31376,"minnesota","clay",0.479060428352881
"2592","27029","Trump",3371,4629,"minnesota","clearwater",0.728235039965435
"2593","27031","Trump",1203,3699,"minnesota","cook",0.32522303325223
"2595","27033","Trump",4165,5999,"minnesota","cottonwood",0.694282380396733
"2597","27035","Trump",25676,39402,"minnesota","crow wing",0.651642048626973
"2600","27037","Trump",109183,254693,"minnesota","dakota",0.428684730243862
"2602","27039","Trump",7774,11848,"minnesota","dodge",0.656144496961512
"2603","27041","Trump",15799,23667,"minnesota","douglas",0.667553978112984
"2605","27043","Trump",5191,7722,"minnesota","faribault",0.672235172235172
